"logP","SMILES (RDKit Mol)","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
2.03,"CCCCCCO",0.072076952883939,0.06519370654569662,0.04961495070387993,0.06286962075723085,0.06286672955953204,0.041666666666666664,0.09090909090909091,0.19047619047619047,0.125,0.041666666666666664,0,0.029411764705882353,0.06024096385542169,0.08994708994708994,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06962808634993108,0.09038735686684302,0.055238884878236166,0.05851198677320674,0.033605513480655096,0.09038735686684302,0.055238884878236166,0.06414530083986912,0.05185281437373958,0.6302521008403361,0.07581957806749423,0.0053796835514219234,0.0034609334032511827,0.025518903519417508,0,0,0,0.12499999999999994,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.12196611695519298,0.04729377386842152,0.08688858982706531,0,0,0,0,0,0,0.0821917808219178,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.06024096385542169,0.1,0,0,0,0,0,0.19047619047619047,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.0625,0.2272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"CCCCCCCCO",0.09968570157436224,0.09076284543299615,0.04961495070387993,0.08731480295461352,0.08731035315268904,0.041666666666666664,0.09090909090909091,0.2857142857142857,0.125,0.041666666666666664,0,0.029411764705882353,0.08433734939759036,0.12169312169312169,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09508942388574998,0.12343986660538596,0.07713011009823621,0.08743057903175384,0.055666008033443765,0.12343986660538596,0.07713011009823621,0.0958480664198517,0.08589183388454473,0.6302521008403361,0.1044848249739193,0.007336718928587647,0.003670686942842164,0.025518903519417508,0,0,0,0.17422882324139052,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.18177797351710348,0.04729377386842152,0.08688858982706531,0,0,0,0,0,0,0.1095890410958904,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.08433734939759036,0.13333333333333333,0,0,0,0,0,0.2857142857142857,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.0625,0.3181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.77,"CCCCCCCCCO",0.11349007591957384,0.1035474148766459,0.04961495070387993,0.09953739405330483,0.09953216494926753,0.041666666666666664,0.09090909090909091,0.3333333333333333,0.125,0.041666666666666664,0,0.029411764705882353,0.0963855421686747,0.13756613756613756,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10782009265365944,0.13996612147465742,0.08807572270823623,0.1018898751610274,0.0666962553098381,0.13996612147465742,0.08807572270823623,0.111699449209843,0.10291134363994729,0.6302521008403361,0.11881744842713178,0.008315236617170508,0.0036706869428421635,0.025518903519417508,0,0,0,0.1988432348620858,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.21168390179805874,0.04729377386842152,0.08688858982706531,0,0,0,0,0,0,0.1232876712328767,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.0963855421686747,0.15,0,0,0,0,0,0.3333333333333333,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.0625,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.45666666666667,"CCCCCCCCCCO",0.12729445026478547,0.1163319843202957,0.04961495070387993,0.11175998515199612,0.11175397674584603,0.041666666666666664,0.09090909090909091,0.38095238095238093,0.125,0.041666666666666664,0,0.029411764705882353,0.10843373493975905,0.15343915343915343,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12055076142156887,0.1564923763439289,0.09902133531823626,0.11634917129030095,0.07772650258623243,0.1564923763439289,0.09902133531823626,0.12755083199983427,0.11993085339534985,0.6302521008403361,0.13315007188034433,0.009293754305753365,0.0038804404824331444,0.025518903519417508,0,0,0,0.2234576464827811,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.24158983007901402,0.04729377386842152,0.08688858982706531,0,0,0,0,0,0,0.136986301369863,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.10843373493975905,0.16666666666666666,0,0,0,0,0,0.38095238095238093,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.0625,0.4090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.76,"CCCCCCCCCCCO",0.14109882460999712,0.12911655376394546,0.04961495070387993,0.12398257625068743,0.12397578854242453,0.041666666666666664,0.09090909090909091,0.42857142857142855,0.125,0.041666666666666664,0,0.029411764705882353,0.1204819277108434,0.1693121693121693,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13328143018947833,0.17301863121320038,0.10996694792823627,0.1308084674195745,0.08875674986262676,0.17301863121320038,0.10996694792823627,0.14340221478982557,0.13695036315075243,0.6302521008403361,0.14748269533355685,0.010272271994336226,0.0038804404824331444,0.025518903519417508,0,0,0,0.24807205810347638,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.2714957583599693,0.04729377386842152,0.08688858982706531,0,0,0,0,0,0,0.1506849315068493,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.1204819277108434,0.18333333333333332,0,0,0,0,0,0.42857142857142855,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.0625,0.4545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.665,"CCCCCCCCCCCCCO",0.16870757330042035,0.154685692651245,0.04961495070387993,0.14842775844807005,0.14841941213558155,0.041666666666666664,0.09090909090909091,0.5238095238095237,0.125,0.041666666666666664,0,0.029411764705882353,0.14457831325301207,0.20105820105820105,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15874276772529722,0.20607114095174334,0.13185817314823634,0.15972705967812162,0.11081724441541543,0.20607114095174334,0.13185817314823634,0.17510498036980815,0.17098938266155758,0.6302521008403361,0.17614794223998187,0.012229307371501947,0.004090194022024125,0.025518903519417508,0,0,0,0.297300881344867,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.3313076149218798,0.04729377386842152,0.08688858982706531,0,0,0,0,0,0,0.1780821917808219,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.14457831325301207,0.21666666666666667,0,0,0,0,0,0.5238095238095237,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.0625,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.03,"CCCCCCCCCCCCCCO",0.1825119476456319,0.16747026209489474,0.04961495070387993,0.16065034954676136,0.16064122393216004,0.041666666666666664,0.09090909090909091,0.5714285714285714,0.125,0.041666666666666664,0,0.029411764705882353,0.1566265060240964,0.21693121693121692,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17147343649320668,0.22259739582101482,0.14280378575823635,0.17418635580739517,0.12184749169180976,0.22259739582101482,0.14280378575823635,0.19095636315979944,0.18800889241696014,0.6302521008403361,0.19048056569319444,0.013207825060084805,0.004299947561615105,0.025518903519417508,0,0,0,0.32191529296556226,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.3612135432028351,0.04729377386842152,0.08688858982706531,0,0,0,0,0,0,0.1917808219178082,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.1566265060240964,0.23333333333333334,0,0,0,0,0,0.5714285714285714,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.0625,0.5909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.675,"CCCCCCCCCCCCCCCCO",0.21012069633605507,0.19303940098219424,0.04961495070387993,0.18509553174414395,0.18508484752531704,0.041666666666666664,0.09090909090909091,0.6666666666666666,0.125,0.041666666666666664,0,0.029411764705882353,0.1807228915662651,0.24867724867724866,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19693477402902557,0.2556499055595578,0.16469501097823644,0.2031049480659423,0.14390798624459847,0.2556499055595578,0.16469501097823644,0.22265912873978203,0.22204791192776532,0.6302521008403361,0.21914581259961943,0.015164860437250524,0.0045097011012060866,0.025518903519417508,0,0,0,0.3711441162069528,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.4210253997647456,0.04729377386842152,0.08688858982706531,0,0,0,0,0,0,0.2191780821917808,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.1807228915662651,0.26666666666666666,0,0,0,0,0,0.6666666666666666,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.0625,0.6818181818181819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.295,"CCCCCCCCCCCCCCCCCCO",0.2377294450264783,0.21860853986949377,0.04961495070387993,0.20954071394152654,0.20952847111847403,0.041666666666666664,0.09090909090909091,0.7619047619047619,0.125,0.041666666666666664,0,0.029411764705882353,0.20481927710843376,0.2804232804232804,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22239611156484448,0.2887024152981007,0.1865862361982365,0.2320235403244894,0.16596848079738716,0.2887024152981007,0.1865862361982365,0.25436189431976464,0.25608693143857053,0.6302521008403361,0.24781105950604448,0.01712189581441624,0.004719454640797067,0.025518903519417508,0,0,0,0.4203729394483434,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.4808372563266562,0.04729377386842152,0.08688858982706531,0,0,0,0,0,0,0.2465753424657534,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.20481927710843376,0.3,0,0,0,0,0,0.7619047619047619,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.0625,0.7727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.025,"CCCCCCCCCCCCCCCCCCCCO",0.2653381937169015,0.24417767875679325,0.04961495070387993,0.23398589613890927,0.23397209471163102,0.041666666666666664,0.09090909090909091,0.8571428571428571,0.125,0.041666666666666664,0,0.029411764705882353,0.22891566265060245,0.31216931216931215,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24785744910066335,0.32175492503664366,0.20847746141823656,0.26094213258303645,0.18802897535017585,0.32175492503664366,0.20847746141823656,0.28606465989974716,0.2901259509493757,0.6302521008403361,0.2764763064124695,0.01907893119158197,0.0049292081803880465,0.025518903519417508,0,0,0,0.46960176268973397,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.5406491128885668,0.04729377386842152,0.08688858982706531,0,0,0,0,0,0,0.273972602739726,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.22891566265060245,0.3333333333333333,0,0,0,0,0,0.8571428571428571,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.0625,0.8636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,"CCCCCCCCCCCCCCCCCCCCCCO",0.29294694240732466,0.2697468176440928,0.04961495070387993,0.2584310783362919,0.25841571830478793,0.041666666666666664,0.09090909090909091,0.9523809523809523,0.125,0.041666666666666664,0,0.029411764705882353,0.25301204819277107,0.3439153439153439,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27331878663648224,0.3548074347751866,0.23036868663823665,0.2898607248415836,0.21008946990296454,0.3548074347751866,0.23036868663823665,0.31776742547972975,0.3241649704601809,0.6302521008403361,0.30514155331889453,0.021035966568747684,0.005138961719979028,0.025518903519417508,0,0,0,0.5188305859311245,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.6004609694504772,0.04729377386842152,0.08688858982706531,0,0,0,0,0,0,0.3013698630136986,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.25301204819277107,0.36666666666666664,0,0,0,0,0,0.9523809523809523,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.0625,0.9545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.773333333333333,"CC(C)CO",0.04425891110186225,0.039624567658397135,0.04961495070387993,0.03842443855984821,0.03842310596637507,0.041666666666666664,0.09090909090909091,0.047619047619047616,0.125,0.041666666666666664,0,0.029411764705882353,0.03614457831325301,0.0582010582010582,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047103843229871864,0.05257006500458032,0.04880421013877343,0.021119153748400694,0,0.05257006500458032,0.04880421013877343,0.023152426457939745,0,0.6302521008403361,0.04715433116106919,0.0017127132235002967,0.0032511798636602023,0.025518903519417508,0,0,0.12771333409900082,0.05308470703443771,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.06449666422465443,0.04358945424093221,0.08688858982706531,0,0,0,0,0,0,0.0547945205479452,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.03614457831325301,0.06666666666666667,0,0,0,0,0,0.047619047619047616,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.09375,0.045454545454545456,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29333333333333,"CCC(C)CO",0.058063285447073815,0.052409137102046886,0.04961495070387993,0.05064702965853953,0.05064491776295355,0.041666666666666664,0.09090909090909091,0.09523809523809523,0.125,0.041666666666666664,0,0.029411764705882353,0.04819277108433736,0.07407407407407407,0.09090909090909091,0.125,0,0,0,0,0,0,0,0,0,0,1,0.059834511997781295,0.0703524739772983,0.05250605964020676,0.05833441401781199,0.008055353664188135,0.0703524739772983,0.05250605964020676,0.06395063204730342,0.012429292547617635,0.6302521008403361,0.06148695461428169,0.0026414122777263394,0.0030679103568458607,0.025518903519417508,0,0,0.12771333409900082,0.07769911865513299,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.09440259250560969,0.04358945424093221,0.08688858982706531,0,0,0,0,0,0,0.0684931506849315,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.04819277108433736,0.08333333333333333,0,0,0,0,0,0.09523809523809523,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.09375,0.09090909090909091,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2,"CC(C)CCO",0.058063285447073815,0.052409137102046886,0.04961495070387993,0.05064702965853953,0.05064491776295355,0.041666666666666664,0.09090909090909091,0.09523809523809523,0.125,0.041666666666666664,0,0.029411764705882353,0.04819277108433736,0.07407407407407407,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059834511997781295,0.0690963198738518,0.05901158861068087,0.04085906246432211,0.01611070732837627,0.0690963198738518,0.05901158861068087,0.044792819357983106,0.02485858509523527,0.6302521008403361,0.06148695461428169,0.0026414122777263394,0.0032511798636602023,0.025518903519417508,0,0,0.12771333409900082,0.07769911865513299,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.06449666422465443,0.09088322810935373,0.08688858982706531,0,0,0,0,0,0,0.0684931506849315,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.04819277108433736,0.08333333333333333,0,0,0,0,0,0.09523809523809523,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.09375,0.09090909090909091,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1,"CCCCC(CC)CO",0.09947640848270861,0.09076284543299612,0.04961495070387993,0.0873148029546135,0.08731035315268904,0.041666666666666664,0.09090909090909091,0.23809523809523808,0.125,0.041666666666666664,0,0.029411764705882353,0.08433734939759036,0.12169312169312169,0.09090909090909091,0.125,0,0,0,0,0,0,0,0,0,0,1,0.09802651830150964,0.12118739268855923,0.08046446232110856,0.10419224112343735,0.05723693217793579,0.12118739268855923,0.08046446232110856,0.11422347830963572,0.08831574679712263,0.6302521008403361,0.1044848249739193,0.005502612909284095,0.0033038817580297954,0.025518903519417508,0,0,0.12771333409900082,0.1515423535172188,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.15421444906752022,0.09088322810935373,0.08688858982706531,0,0,0,0,0,0,0.1095890410958904,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.08433734939759036,0.13333333333333333,0,0,0,0,0,0.23809523809523808,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.09375,0.2272727272727273,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.56,"CC(CCO)CC(C)(C)C",0.11307148973626659,0.10354741487664587,0.04961495070387993,0.0995373940533048,0.09953216494926753,0.041666666666666664,0.09090909090909091,0.14285714285714285,0.125,0.041666666666666664,0,0.029411764705882353,0.0963855421686747,0.13756613756613756,0.09090909090909091,0.125,0,0,0,0,0,0,0,0,0,0,1,0.11757489183983352,0.12477166656870516,0.13566912495991745,0.09154081321266033,0.08534804006866238,0.12477166656870516,0.13566912495991745,0.1003540184921763,0.13169077393774636,0.6302521008403361,0.11881744842713178,0.0034313715509276125,0.0034741088768435813,0.025518903519417508,0,0,0.24457333180199842,0.15539823731026595,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.12899332844930886,0.17806213659121817,0.08688858982706531,0,0,0,0,0,0,0.1232876712328767,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.0963855421686747,0.15,0,0,0,0,0,0.14285714285714285,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.15625,0.13636363636363635,0.16666666666666666,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
3.99,"CC(C)CCCC(C)CCO",0.12687586408147822,0.11633198432029568,0.04961495070387993,0.11175998515199612,0.11175397674584603,0.041666666666666664,0.09090909090909091,0.2857142857142857,0.125,0.041666666666666664,0,0.029411764705882353,0.10843373493975905,0.15343915343915343,0.09090909090909091,0.125,0,0,0,0,0,0,0,0,0,0,1,0.12642495025308823,0.14821896619993594,0.1220461765846697,0.12147523992312996,0.07732706283070749,0.14821896619993594,0.1220461765846697,0.13317041924531814,0.11931452371157195,0.6302521008403361,0.13315007188034433,0.006061345801846609,0.0036602883074441134,0.025518903519417508,0,0,0.25542666819800164,0.17808470703443768,0.09850043027946806,0,0,0,0,0.07371556217423678,0,0,0,0,0.1864627811798474,0.13447268235028595,0.08688858982706531,0,0,0,0,0,0,0.136986301369863,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.10843373493975905,0.16666666666666666,0,0,0,0,0,0.2857142857142857,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.125,0.2272727272727273,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,"CC(C)O",0.03059805201949889,0.026839998214747376,0.04961495070387993,0.02620184746115691,0.026201294169796566,0.041666666666666664,0.09090909090909091,0,0.125,0.041666666666666664,0,0.029411764705882353,0.024096385542168676,0.042328042328042326,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03437317446196242,0.03715843441025978,0.03386120103034222,0,0,0.03715843441025978,0.03386120103034222,0,0,0.6302521008403361,0.03282170770785668,0.0008176754087045354,0.12123754588358676,0.025518903519417508,0,0,0,0.07648444463974083,0,0,0,0,0,0.07371556217423678,0,0,0,0,0,0.10199618699182161,0.08027463403038956,0,0,0,0,0,0,0.0410958904109589,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.024096385542168676,0.05,0,0,0,0,0,0,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.09375,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.606666666666667,"CCC(C)O",0.04440242636471045,0.039624567658397135,0.04961495070387993,0.03842443855984821,0.03842310596637507,0.041666666666666664,0.09090909090909091,0.047619047619047616,0.125,0.041666666666666664,0,0.029411764705882353,0.03614457831325301,0.0582010582010582,0.09090909090909091,0.125,0,0,0,0,0,0,0,0,0,0,1,0.047103843229871864,0.05494084338297774,0.038923644837271267,0.03417150857854707,0,0.05494084338297774,0.038923644837271267,0.03746141293097885,0,0.6302521008403361,0.04715433116106919,0.0017127132235002967,0.0032511798636602023,0.025518903519417508,0,0,0,0.1010988562604361,0,0,0,0,0,0.07371556217423678,0,0,0,0,0.032248332112327215,0.09829186736433233,0,0.09119017324540005,0,0,0,0,0,0.0547945205479452,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.03614457831325301,0.06666666666666667,0,0,0,0,0,0.047619047619047616,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.09375,0.045454545454545456,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61,"CC[C@@H](C)O",0.04440242636471045,0.039624567658397135,0.04961495070387993,0.03842443855984821,0.03842310596637507,0.041666666666666664,0.09090909090909091,0.047619047619047616,0.125,0.041666666666666664,0,0.029411764705882353,0.03614457831325301,0.0582010582010582,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,1,0.047103843229871864,0.05494084338297774,0.038923644837271267,0.03417150857854707,0,0.05494084338297774,0.038923644837271267,0.03746141293097885,0,0.6302521008403361,0.04715433116106919,0.0017127132235002967,0.0032511798636602023,0.025518903519417508,0,0,0,0.1010988562604361,0,0,0,0,0,0.07371556217423678,0,0,0,0,0.032248332112327215,0.09829186736433233,0,0.09119017324540005,0,0,0,0,0,0.0547945205479452,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.03614457831325301,0.06666666666666667,0,0,0,0,0,0.047619047619047616,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.09375,0.045454545454545456,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.22,"CCCC(C)O",0.05820680070992201,0.052409137102046886,0.04961495070387993,0.05064702965853953,0.05064491776295355,0.041666666666666664,0.09090909090909091,0.09523809523809523,0.125,0.041666666666666664,0,0.029411764705882353,0.04819277108433736,0.07407407407407407,0.09090909090909091,0.125,0,0,0,0,0,0,0,0,0,0,1,0.059834511997781295,0.07146709825224923,0.05070122913738195,0.04085906246432211,0.02606767204011482,0.07146709825224923,0.05070122913738195,0.044792819357983106,0.04022203559632221,0.6302521008403361,0.06148695461428169,0.0026414122777263394,0.0032511798636602023,0.025518903519417508,0,0,0,0.12571326788113138,0,0,0,0,0,0.07371556217423678,0,0,0,0,0.062154260393282465,0.09829186736433233,0,0.09119017324540005,0,0,0,0,0,0.0684931506849315,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.04819277108433736,0.08333333333333333,0,0,0,0,0,0.09523809523809523,0.0425531914893617,0.041666666666666664,0.09090909090909091,0.125,0,0,0.09375,0.09090909090909091,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
